id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual,receita_bruta,valor_desconto,receita_liquida,custo_total,margem_bruta,margem_percentual
17010,111211,2025-07-24,9,3,4,1,71.25,28.67,0.1,71.25,7.12,64.13,28.67,35.46,0.5529
17011,111211,2025-07-24,11,3,4,1,43.57,13.33,0.05,43.57,2.18,41.39,13.33,28.06,0.6779
17064,111246,2025-07-24,2,4,2,2,120.49,44.76,0.05,240.98,12.05,228.93,89.52,139.41,0.609
18683,112315,2025-07-24,5,2,4,1,103.05,41.63,0.0,103.05,0.0,103.05,41.63,61.42,0.596
21227,114004,2025-07-24,1,3,1,2,72.69,26.64,0.0,145.38,0.0,145.38,53.28,92.1,0.6335
22129,114601,2025-07-24,1,1,4,1,71.99,26.47,0.15,71.99,10.8,61.19,26.47,34.72,0.5674
268,100168,2025-07-25,12,2,4,1,82.05,27.77,0.05,82.05,4.1,77.95,27.77,50.18,0.6437
972,100644,2025-07-25,12,1,5,1,88.0,29.2,0.0,88.0,0.0,88.0,29.2,58.8,0.6682
2333,101555,2025-07-25,4,2,1,1,87.87,33.41,0.1,87.87,8.79,79.08,33.41,45.67,0.5775
2334,101555,2025-07-25,10,2,1,1,64.34,23.49,0.1,64.34,6.43,57.91,23.49,34.42,0.5944
2369,101576,2025-07-25,15,3,4,1,60.55,22.45,0.1,60.55,6.06,54.49,22.45,32.04,0.588
2370,101576,2025-07-25,3,3,4,1,51.3,20.07,0.1,51.3,5.13,46.17,20.07,26.1,0.5653
3327,102226,2025-07-25,2,5,2,2,114.9,45.33,0.15,229.8,34.47,195.33,90.66,104.67,0.5359
3328,102226,2025-07-25,3,5,2,3,55.78,19.64,0.1,167.34,16.73,150.61,58.92,91.69,0.6088
4295,102840,2025-07-25,13,3,4,1,61.39,20.9,0.0,61.39,0.0,61.39,20.9,40.49,0.6596
4296,102840,2025-07-25,12,3,4,2,85.78,27.72,0.1,171.56,17.16,154.4,55.44,98.96,0.6409
4297,102840,2025-07-25,5,3,4,2,96.72,41.63,0.0,193.44,0.0,193.44,83.26,110.18,0.5696
8947,105935,2025-07-25,2,1,5,1,120.61,45.3,0.1,120.61,12.06,108.55,45.3,63.25,0.5827
8948,105935,2025-07-25,4,1,5,1,86.6,32.72,0.15,86.6,12.99,73.61,32.72,40.89,0.5555
9179,106074,2025-07-25,6,5,5,1,82.32,31.67,0.15,82.32,12.35,69.97,31.67,38.3,0.5474
10605,107013,2025-07-25,5,4,5,1,94.66,41.73,0.0,94.66,0.0,94.66,41.73,52.93,0.5592
10606,107013,2025-07-25,14,4,5,1,29.91,10.49,0.0,29.91,0.0,29.91,10.49,19.42,0.6493
12566,108321,2025-07-25,6,5,1,1,78.01,32.3,0.2,78.01,15.6,62.41,32.3,30.11,0.4825
14489,109558,2025-07-25,10,2,2,1,65.28,23.74,0.05,65.28,3.26,62.02,23.74,38.28,0.6172
17351,111440,2025-07-25,9,2,4,1,76.75,29.45,0.1,76.75,7.68,69.07,29.45,39.62,0.5736
17352,111440,2025-07-25,11,2,4,1,43.12,13.1,0.0,43.12,0.0,43.12,13.1,30.02,0.6962
18200,112005,2025-07-25,15,2,4,4,59.04,22.1,0.05,236.16,11.81,224.35,88.4,135.95,0.606
19154,112643,2025-07-25,12,3,4,1,83.21,29.14,0.0,83.21,0.0,83.21,29.14,54.07,0.6498
21591,114257,2025-07-25,11,2,4,1,42.44,13.06,0.05,42.44,2.12,40.32,13.06,27.26,0.6761
4166,102761,2025-07-26,6,1,2,1,79.16,32.01,0.0,79.16,0.0,79.16,32.01,47.15,0.5956
4167,102761,2025-07-26,9,1,2,1,75.64,29.03,0.0,75.64,0.0,75.64,29.03,46.61,0.6162
5680,103770,2025-07-26,8,3,2,2,52.76,19.37,0.1,105.52,10.55,94.97,38.74,56.23,0.5921
7069,104699,2025-07-26,10,1,5,1,66.14,23.59,0.15,66.14,9.92,56.22,23.59,32.63,0.5804
7070,104699,2025-07-26,1,1,5,1,72.15,26.05,0.1,72.15,7.22,64.93,26.05,38.88,0.5988
7246,104811,2025-07-26,3,5,4,3,52.56,20.34,0.1,157.68,15.77,141.91,61.02,80.89,0.57
8098,105360,2025-07-26,11,1,4,1,43.65,13.03,0.05,43.65,2.18,41.47,13.03,28.44,0.6858
8099,105360,2025-07-26,4,1,4,1,90.27,34.12,0.15,90.27,13.54,76.73,34.12,42.61,0.5553
8738,105790,2025-07-26,12,3,5,3,79.25,28.41,0.1,237.75,23.78,213.97,85.23,128.74,0.6017
9366,106208,2025-07-26,14,2,4,1,29.11,10.45,0.1,29.11,2.91,26.2,10.45,15.75,0.6011
10867,107193,2025-07-26,2,1,4,3,115.35,44.79,0.1,346.05,34.61,311.44,134.37,177.07,0.5686
12508,108278,2025-07-26,2,4,5,1,120.19,44.35,0.05,120.19,6.01,114.18,44.35,69.83,0.6116
14035,109263,2025-07-26,2,2,2,1,122.76,45.09,0.1,122.76,12.28,110.48,45.09,65.39,0.5919
14036,109263,2025-07-26,15,2,2,2,61.3,22.22,0.1,122.6,12.26,110.34,44.44,65.9,0.5972
15062,109931,2025-07-26,8,1,4,1,54.65,20.41,0.05,54.65,2.73,51.92,20.41,31.51,0.6069
15421,110169,2025-07-26,4,4,3,1,90.7,34.13,0.0,90.7,0.0,90.7,34.13,56.57,0.6237
15803,110422,2025-07-26,14,2,4,1,30.61,10.09,0.0,30.61,0.0,30.61,10.09,20.52,0.6704
15804,110422,2025-07-26,7,2,4,2,50.9,18.06,0.05,101.8,5.09,96.71,36.12,60.59,0.6265
16287,110742,2025-07-26,3,5,3,2,57.03,19.66,0.1,114.06,11.41,102.65,39.32,63.33,0.617
19893,113121,2025-07-26,15,5,5,1,58.75,22.3,0.15,58.75,8.81,49.94,22.3,27.64,0.5535
19894,113121,2025-07-26,5,5,5,1,94.12,40.45,0.2,94.12,18.82,75.3,40.45,34.85,0.4628
19968,113168,2025-07-26,5,1,1,1,98.39,41.37,0.1,98.39,9.84,88.55,41.37,47.18,0.5328
20787,113713,2025-07-26,4,2,3,1,93.11,34.07,0.0,93.11,0.0,93.11,34.07,59.04,0.6341
21812,114404,2025-07-26,4,5,4,1,92.29,34.04,0.1,92.29,9.23,83.06,34.04,49.02,0.5902
21899,114459,2025-07-26,1,4,5,2,72.06,26.3,0.05,144.12,7.21,136.91,52.6,84.31,0.6158
21900,114459,2025-07-26,7,4,5,1,49.93,17.9,0.05,49.93,2.5,47.43,17.9,29.53,0.6226
21901,114459,2025-07-26,6,4,5,3,76.16,32.96,0.05,228.48,11.42,217.06,98.88,118.18,0.5445
21902,114459,2025-07-26,2,4,5,2,113.7,45.63,0.05,227.4,11.37,216.03,91.26,124.77,0.5776
22435,114799,2025-07-26,5,2,4,1,95.15,40.94,0.1,95.15,9.52,85.63,40.94,44.69,0.5219
715,100477,2025-07-27,13,2,5,2,58.89,20.85,0.1,117.78,11.78,106.0,41.7,64.3,0.6066
2462,101642,2025-07-27,1,1,4,1,67.1,26.57,0.05,67.1,3.36,63.74,26.57,37.17,0.5832
2463,101642,2025-07-27,11,1,4,1,46.51,13.79,0.0,46.51,0.0,46.51,13.79,32.72,0.7035
4311,102853,2025-07-27,2,2,3,1,116.65,44.62,0.1,116.65,11.66,104.99,44.62,60.37,0.575
6602,104387,2025-07-27,6,2,5,1,75.49,31.67,0.1,75.49,7.55,67.94,31.67,36.27,0.5339
6603,104387,2025-07-27,1,2,5,3,71.32,25.54,0.0,213.96,0.0,213.96,76.62,137.34,0.6419
7126,104732,2025-07-27,3,3,5,1,55.03,19.39,0.05,55.03,2.75,52.28,19.39,32.89,0.6291
12919,108551,2025-07-27,15,3,2,1,58.33,22.12,0.0,58.33,0.0,58.33,22.12,36.21,0.6208
14216,109379,2025-07-27,3,2,5,1,52.93,20.19,0.05,52.93,2.65,50.28,20.19,30.09,0.5984
14217,109379,2025-07-27,12,2,5,1,79.43,28.66,0.1,79.43,7.94,71.49,28.66,42.83,0.5991
14339,109459,2025-07-27,15,2,4,1,60.71,23.08,0.1,60.71,6.07,54.64,23.08,31.56,0.5776
14472,109547,2025-07-27,10,3,4,4,61.95,23.77,0.1,247.8,24.78,223.02,95.08,127.94,0.5737
15038,109916,2025-07-27,10,1,4,1,62.05,23.83,0.05,62.05,3.1,58.95,23.83,35.12,0.5958
15039,109916,2025-07-27,5,1,4,1,93.97,40.87,0.0,93.97,0.0,93.97,40.87,53.1,0.5651
15040,109916,2025-07-27,6,1,4,1,82.77,32.67,0.05,82.77,4.14,78.63,32.67,45.96,0.5845
19309,112739,2025-07-27,1,2,4,1,67.99,26.34,0.0,67.99,0.0,67.99,26.34,41.65,0.6126
20249,113362,2025-07-27,8,3,2,1,54.79,20.21,0.0,54.79,0.0,54.79,20.21,34.58,0.6311
21015,113865,2025-07-27,15,2,3,1,58.44,23.07,0.05,58.44,2.92,55.52,23.07,32.45,0.5845
21016,113865,2025-07-27,6,2,3,1,75.36,31.56,0.05,75.36,3.77,71.59,31.56,40.03,0.5592
21017,113865,2025-07-27,10,2,3,2,64.49,23.32,0.0,128.98,0.0,128.98,46.64,82.34,0.6384
22566,114889,2025-07-27,4,5,3,1,92.99,32.37,0.2,92.99,18.6,74.39,32.37,42.02,0.5649
246,100154,2025-07-28,14,2,1,1,29.11,10.46,0.1,29.11,2.91,26.2,10.46,15.74,0.6008
3457,102314,2025-07-28,2,3,2,1,112.18,45.27,0.1,112.18,11.22,100.96,45.27,55.69,0.5516
8572,105679,2025-07-28,1,2,4,1,69.31,26.95,0.0,69.31,0.0,69.31,26.95,42.36,0.6112
8853,105876,2025-07-28,4,1,3,1,92.61,33.23,0.15,92.61,13.89,78.72,33.23,45.49,0.5779
8854,105876,2025-07-28,11,1,3,2,44.12,13.23,0.05,88.24,4.41,83.83,26.46,57.37,0.6844
11589,107677,2025-07-28,1,3,4,2,67.81,26.45,0.0,135.62,0.0,135.62,52.9,82.72,0.6099
11590,107677,2025-07-28,14,3,4,1,30.98,10.09,0.05,30.98,1.55,29.43,10.09,19.34,0.6572
11676,107730,2025-07-28,14,4,5,1,30.98,10.24,0.0,30.98,0.0,30.98,10.24,20.74,0.6695
11677,107730,2025-07-28,8,4,5,2,49.58,20.4,0.05,99.16,4.96,94.2,40.8,53.4,0.5669
11678,107730,2025-07-28,7,4,5,1,50.84,17.77,0.05,50.84,2.54,48.3,17.77,30.53,0.6321
13345,108821,2025-07-28,1,4,4,2,72.15,26.2,0.0,144.3,0.0,144.3,52.4,91.9,0.6369
13346,108821,2025-07-28,13,4,4,1,56.25,20.83,0.0,56.25,0.0,56.25,20.83,35.42,0.6297
15771,110400,2025-07-28,4,1,4,2,93.14,32.68,0.0,186.28,0.0,186.28,65.36,120.92,0.6491
15772,110400,2025-07-28,9,1,4,1,76.17,29.22,0.0,76.17,0.0,76.17,29.22,46.95,0.6164
19918,113135,2025-07-28,2,2,5,3,113.85,45.78,0.05,341.55,17.08,324.47,137.34,187.13,0.5767
19919,113135,2025-07-28,5,2,5,1,95.73,40.38,0.1,95.73,9.57,86.16,40.38,45.78,0.5313
19920,113135,2025-07-28,4,2,5,2,87.13,33.79,0.05,174.26,8.71,165.55,67.58,97.97,0.5918
21278,114042,2025-07-28,11,1,4,1,43.76,13.08,0.1,43.76,4.38,39.38,13.08,26.3,0.6679
22226,114664,2025-07-28,11,2,2,1,41.77,13.48,0.05,41.77,2.09,39.68,13.48,26.2,0.6603
2662,101782,2025-07-29,11,1,4,2,44.94,13.45,0.1,89.88,8.99,80.89,26.9,53.99,0.6674
2663,101782,2025-07-29,15,1,4,3,59.18,22.38,0.0,177.54,0.0,177.54,67.14,110.4,0.6218
5152,103432,2025-07-29,14,5,4,1,29.74,10.09,0.1,29.74,2.97,26.77,10.09,16.68,0.6231
5153,103432,2025-07-29,10,5,4,1,64.88,24.26,0.05,64.88,3.24,61.64,24.26,37.38,0.6064
5637,103742,2025-07-29,12,4,4,1,84.32,28.16,0.05,84.32,4.22,80.1,28.16,51.94,0.6484
6827,104534,2025-07-29,13,1,2,1,59.0,20.96,0.05,59.0,2.95,56.05,20.96,35.09,0.626
8484,105624,2025-07-29,13,1,2,1,60.21,20.07,0.1,60.21,6.02,54.19,20.07,34.12,0.6296
15090,109951,2025-07-29,5,2,3,1,94.63,39.78,0.1,94.63,9.46,85.17,39.78,45.39,0.5329
15451,110189,2025-07-29,5,1,5,1,98.63,41.18,0.1,98.63,9.86,88.77,41.18,47.59,0.5361
16107,110621,2025-07-29,1,3,2,1,68.55,25.54,0.05,68.55,3.43,65.12,25.54,39.58,0.6078
16724,111027,2025-07-29,7,3,2,2,48.35,18.03,0.1,96.7,9.67,87.03,36.06,50.97,0.5857
17430,111490,2025-07-29,8,1,4,1,52.23,19.91,0.0,52.23,0.0,52.23,19.91,32.32,0.6188
17547,111567,2025-07-29,4,4,4,1,90.82,32.61,0.0,90.82,0.0,90.82,32.61,58.21,0.6409
18043,111900,2025-07-29,2,1,4,1,119.82,46.35,0.15,119.82,17.97,101.85,46.35,55.5,0.5449
19114,112620,2025-07-29,10,2,4,1,60.94,23.93,0.1,60.94,6.09,54.85,23.93,30.92,0.5637
19115,112620,2025-07-29,14,2,4,1,28.91,10.39,0.0,28.91,0.0,28.91,10.39,18.52,0.6406
19116,112620,2025-07-29,11,2,4,1,42.23,13.09,0.05,42.23,2.11,40.12,13.09,27.03,0.6737
19117,112620,2025-07-29,6,2,4,2,79.08,32.97,0.05,158.16,7.91,150.25,65.94,84.31,0.5611
20594,113586,2025-07-29,5,1,2,1,99.7,41.55,0.05,99.7,4.99,94.71,41.55,53.16,0.5613
21111,113930,2025-07-29,12,1,2,1,79.38,28.18,0.05,79.38,3.97,75.41,28.18,47.23,0.6263
21112,113930,2025-07-29,2,1,2,2,116.56,46.2,0.15,233.12,34.97,198.15,92.4,105.75,0.5337
21113,113930,2025-07-29,5,1,2,1,97.69,41.32,0.1,97.69,9.77,87.92,41.32,46.6,0.53
21547,114225,2025-07-29,11,4,4,1,46.43,13.72,0.05,46.43,2.32,44.11,13.72,30.39,0.689
70,100045,2025-07-30,5,3,4,1,97.65,41.04,0.05,97.65,4.88,92.77,41.04,51.73,0.5576
71,100045,2025-07-30,12,3,4,1,83.75,28.81,0.05,83.75,4.19,79.56,28.81,50.75,0.6379
1446,100956,2025-07-30,11,1,4,1,41.86,13.65,0.15,41.86,6.28,35.58,13.65,21.93,0.6164
4744,103151,2025-07-30,1,1,3,1,72.11,25.67,0.05,72.11,3.61,68.5,25.67,42.83,0.6253
4745,103151,2025-07-30,5,1,3,1,102.13,39.52,0.1,102.13,10.21,91.92,39.52,52.4,0.5701
4746,103151,2025-07-30,4,1,3,1,85.07,32.6,0.0,85.07,0.0,85.07,32.6,52.47,0.6168
5760,103818,2025-07-30,5,4,4,1,101.05,40.0,0.05,101.05,5.05,96.0,40.0,56.0,0.5833
5761,103818,2025-07-30,7,4,4,3,50.96,18.62,0.05,152.88,7.64,145.24,55.86,89.38,0.6154
7951,105264,2025-07-30,4,1,4,1,86.15,32.69,0.15,86.15,12.92,73.23,32.69,40.54,0.5536
7952,105264,2025-07-30,14,1,4,2,28.01,10.26,0.0,56.02,0.0,56.02,20.52,35.5,0.6337
8559,105672,2025-07-30,1,2,4,2,70.47,26.55,0.0,140.94,0.0,140.94,53.1,87.84,0.6232
8560,105672,2025-07-30,13,2,4,2,58.13,20.54,0.1,116.26,11.63,104.63,41.08,63.55,0.6074
9689,106421,2025-07-30,5,3,4,1,98.91,41.57,0.0,98.91,0.0,98.91,41.57,57.34,0.5797
15588,110288,2025-07-30,8,2,5,1,54.29,20.1,0.05,54.29,2.71,51.58,20.1,31.48,0.6103
16849,111110,2025-07-30,14,3,4,3,30.0,10.01,0.05,90.0,4.5,85.5,30.03,55.47,0.6488
17317,111417,2025-07-30,1,2,5,2,71.47,26.43,0.05,142.94,7.15,135.79,52.86,82.93,0.6107
18173,111984,2025-07-30,7,1,4,1,51.56,18.62,0.05,51.56,2.58,48.98,18.62,30.36,0.6198
18809,112403,2025-07-30,14,2,4,1,30.95,10.14,0.05,30.95,1.55,29.4,10.14,19.26,0.6551
18810,112403,2025-07-30,13,2,4,1,61.84,19.9,0.05,61.84,3.09,58.75,19.9,38.85,0.6613
18811,112403,2025-07-30,10,2,4,1,63.56,23.07,0.05,63.56,3.18,60.38,23.07,37.31,0.6179
4962,103303,2025-07-31,7,3,3,3,46.83,18.18,0.1,140.49,14.05,126.44,54.54,71.9,0.5686
10170,106749,2025-07-31,5,1,1,1,93.6,39.67,0.05,93.6,4.68,88.92,39.67,49.25,0.5539
10171,106749,2025-07-31,13,1,1,1,57.91,20.95,0.05,57.91,2.9,55.01,20.95,34.06,0.6192
10172,106749,2025-07-31,8,1,1,1,49.28,19.97,0.0,49.28,0.0,49.28,19.97,29.31,0.5948
11422,107563,2025-07-31,15,4,4,1,59.98,22.53,0.05,59.98,3.0,56.98,22.53,34.45,0.6046
11629,107701,2025-07-31,13,1,5,1,56.93,20.81,0.1,56.93,5.69,51.24,20.81,30.43,0.5939
18406,112139,2025-07-31,10,3,1,1,64.88,23.65,0.1,64.88,6.49,58.39,23.65,34.74,0.595
19643,112954,2025-07-31,12,1,2,2,88.27,28.1,0.0,176.54,0.0,176.54,56.2,120.34,0.6817
19644,112954,2025-07-31,13,1,2,1,56.89,19.9,0.1,56.89,5.69,51.2,19.9,31.3,0.6113
20318,113408,2025-07-31,7,5,5,2,51.29,18.58,0.2,102.58,20.52,82.06,37.16,44.9,0.5472
20319,113408,2025-07-31,14,5,5,3,30.02,10.41,0.15,90.06,13.51,76.55,31.23,45.32,0.592
20320,113408,2025-07-31,4,5,5,1,93.42,34.16,0.1,93.42,9.34,84.08,34.16,49.92,0.5937
21940,114483,2025-07-31,15,5,5,2,58.96,23.1,0.1,117.92,11.79,106.13,46.2,59.93,0.5647
21941,114483,2025-07-31,2,5,5,3,117.98,46.01,0.2,353.94,70.79,283.15,138.03,145.12,0.5125
22305,114712,2025-07-31,4,5,4,1,84.76,33.08,0.2,84.76,16.95,67.81,33.08,34.73,0.5122
199,100126,2025-08-01,15,2,4,1,56.95,22.31,0.0,56.95,0.0,56.95,22.31,34.64,0.6083
493,100319,2025-08-01,5,2,5,1,103.76,42.04,0.05,103.76,5.19,98.57,42.04,56.53,0.5735
494,100319,2025-08-01,15,2,5,2,59.72,22.15,0.1,119.44,11.94,107.5,44.3,63.2,0.5879
1448,100958,2025-08-01,6,3,4,2,81.38,33.11,0.05,162.76,8.14,154.62,66.22,88.4,0.5717
5984,103968,2025-08-01,13,4,3,1,57.92,20.2,0.0,57.92,0.0,57.92,20.2,37.72,0.6512
11860,107855,2025-08-01,8,5,4,1,51.94,19.36,0.15,51.94,7.79,44.15,19.36,24.79,0.5615
12229,108099,2025-08-01,11,5,2,1,45.16,13.1,0.05,45.16,2.26,42.9,13.1,29.8,0.6946
12230,108099,2025-08-01,1,5,2,1,72.39,26.02,0.1,72.39,7.24,65.15,26.02,39.13,0.6006
12231,108099,2025-08-01,8,5,2,1,50.57,19.98,0.2,50.57,10.11,40.46,19.98,20.48,0.5062
12901,108541,2025-08-01,15,1,5,1,56.06,22.52,0.1,56.06,5.61,50.45,22.52,27.93,0.5536
12902,108541,2025-08-01,12,1,5,3,84.47,27.76,0.0,253.41,0.0,253.41,83.28,170.13,0.6714
12990,108596,2025-08-01,1,1,4,4,69.1,26.91,0.0,276.4,0.0,276.4,107.64,168.76,0.6106
12991,108596,2025-08-01,9,1,4,1,75.67,28.54,0.1,75.67,7.57,68.1,28.54,39.56,0.5809
13000,108600,2025-08-01,2,1,4,1,117.58,44.87,0.15,117.58,17.64,99.94,44.87,55.07,0.551
13001,108600,2025-08-01,5,1,4,2,97.2,39.95,0.0,194.4,0.0,194.4,79.9,114.5,0.589
13681,109040,2025-08-01,2,2,4,1,119.67,45.0,0.0,119.67,0.0,119.67,45.0,74.67,0.624
13682,109040,2025-08-01,10,2,4,1,67.31,22.98,0.0,67.31,0.0,67.31,22.98,44.33,0.6586
13683,109040,2025-08-01,3,2,4,1,55.2,20.3,0.1,55.2,5.52,49.68,20.3,29.38,0.5914
14730,109715,2025-08-01,5,1,4,1,100.37,40.81,0.05,100.37,5.02,95.35,40.81,54.54,0.572
14731,109715,2025-08-01,14,1,4,2,29.53,10.03,0.0,59.06,0.0,59.06,20.06,39.0,0.6603
14880,109812,2025-08-01,5,1,4,1,93.48,40.22,0.15,93.48,14.02,79.46,40.22,39.24,0.4938
15652,110327,2025-08-01,14,2,4,1,28.25,10.41,0.1,28.25,2.82,25.43,10.41,15.02,0.5906
15653,110327,2025-08-01,7,2,4,1,49.47,18.22,0.1,49.47,4.95,44.52,18.22,26.3,0.5907
22378,114759,2025-08-01,7,2,2,1,51.77,18.51,0.1,51.77,5.18,46.59,18.51,28.08,0.6027
205,100131,2025-08-02,3,5,4,1,56.28,20.44,0.05,56.28,2.81,53.47,20.44,33.03,0.6177
206,100131,2025-08-02,13,5,4,1,57.2,20.37,0.1,57.2,5.72,51.48,20.37,31.11,0.6043
1162,100767,2025-08-02,10,4,4,1,64.53,23.26,0.05,64.53,3.23,61.3,23.26,38.04,0.6206
2101,101402,2025-08-02,9,1,4,2,71.18,28.49,0.0,142.36,0.0,142.36,56.98,85.38,0.5997
2412,101604,2025-08-02,1,2,2,1,70.05,26.29,0.0,70.05,0.0,70.05,26.29,43.76,0.6247
4372,102893,2025-08-02,14,3,2,3,29.92,10.26,0.05,89.76,4.49,85.27,30.78,54.49,0.639
4865,103235,2025-08-02,4,2,5,1,84.9,33.18,0.05,84.9,4.24,80.66,33.18,47.48,0.5886
4866,103235,2025-08-02,14,2,5,1,29.75,9.94,0.1,29.75,2.98,26.77,9.94,16.83,0.6287
4867,103235,2025-08-02,11,2,5,1,44.17,13.56,0.0,44.17,0.0,44.17,13.56,30.61,0.693
7358,104886,2025-08-02,8,4,3,1,49.39,20.39,0.05,49.39,2.47,46.92,20.39,26.53,0.5654
11521,107633,2025-08-02,4,1,5,1,93.18,33.09,0.1,93.18,9.32,83.86,33.09,50.77,0.6054
12025,107970,2025-08-02,5,5,5,1,96.7,41.26,0.05,96.7,4.84,91.86,41.26,50.6,0.5508
12819,108487,2025-08-02,2,2,5,1,121.41,45.18,0.1,121.41,12.14,109.27,45.18,64.09,0.5865
13390,108851,2025-08-02,10,4,3,2,65.18,24.28,0.05,130.36,6.52,123.84,48.56,75.28,0.6079
16910,111147,2025-08-02,9,2,4,1,76.87,28.44,0.05,76.87,3.84,73.03,28.44,44.59,0.6106
17669,111641,2025-08-02,2,2,4,2,119.98,44.18,0.0,239.96,0.0,239.96,88.36,151.6,0.6318
19081,112599,2025-08-02,13,1,4,1,56.93,20.02,0.0,56.93,0.0,56.93,20.02,36.91,0.6483
20188,113320,2025-08-02,4,1,5,2,91.24,32.95,0.1,182.48,18.25,164.23,65.9,98.33,0.5987
20391,113453,2025-08-02,10,2,5,1,62.47,23.64,0.1,62.47,6.25,56.22,23.64,32.58,0.5795
21125,113938,2025-08-02,13,4,4,1,57.98,20.52,0.0,57.98,0.0,57.98,20.52,37.46,0.6461
7508,104987,2025-08-03,14,3,2,2,30.93,10.49,0.0,61.86,0.0,61.86,20.98,40.88,0.6608
7509,104987,2025-08-03,4,3,2,1,84.09,33.81,0.05,84.09,4.2,79.89,33.81,46.08,0.5768
9607,106369,2025-08-03,10,2,4,1,60.8,24.06,0.1,60.8,6.08,54.72,24.06,30.66,0.5603
9674,106410,2025-08-03,8,1,2,2,52.12,19.8,0.1,104.24,10.42,93.82,39.6,54.22,0.5779
11955,107924,2025-08-03,2,2,4,1,113.28,45.64,0.0,113.28,0.0,113.28,45.64,67.64,0.5971
11956,107924,2025-08-03,14,2,4,3,29.17,10.32,0.05,87.51,4.38,83.13,30.96,52.17,0.6276
12917,108550,2025-08-03,15,1,1,1,57.39,22.43,0.1,57.39,5.74,51.65,22.43,29.22,0.5657
12918,108550,2025-08-03,2,1,1,1,124.52,45.39,0.05,124.52,6.23,118.29,45.39,72.9,0.6163
13558,108959,2025-08-03,15,5,4,1,56.45,23.05,0.1,56.45,5.64,50.81,23.05,27.76,0.5463
15452,110190,2025-08-03,5,3,3,1,98.58,40.17,0.05,98.58,4.93,93.65,40.17,53.48,0.5711
15453,110190,2025-08-03,7,3,3,2,48.79,18.75,0.05,97.58,4.88,92.7,37.5,55.2,0.5955
15454,110190,2025-08-03,14,3,3,3,29.2,10.53,0.05,87.6,4.38,83.22,31.59,51.63,0.6204
15906,110486,2025-08-03,12,1,4,3,81.73,28.38,0.1,245.19,24.52,220.67,85.14,135.53,0.6142
17186,111328,2025-08-03,7,4,5,1,49.74,18.62,0.05,49.74,2.49,47.25,18.62,28.63,0.6059
17545,111565,2025-08-03,7,1,4,1,49.13,17.84,0.05,49.13,2.46,46.67,17.84,28.83,0.6177
18413,112144,2025-08-03,1,2,2,2,72.01,26.84,0.1,144.02,14.4,129.62,53.68,75.94,0.5859
859,100569,2025-08-04,7,5,4,1,50.24,18.82,0.1,50.24,5.02,45.22,18.82,26.4,0.5838
1964,101310,2025-08-04,15,4,4,1,60.93,22.6,0.05,60.93,3.05,57.88,22.6,35.28,0.6095
2095,101397,2025-08-04,10,3,4,1,64.26,23.42,0.05,64.26,3.21,61.05,23.42,37.63,0.6164
2096,101397,2025-08-04,2,3,4,1,122.44,44.23,0.1,122.44,12.24,110.2,44.23,65.97,0.5986
3185,102129,2025-08-04,9,3,4,1,76.62,29.61,0.0,76.62,0.0,76.62,29.61,47.01,0.6135
7058,104691,2025-08-04,14,2,4,1,28.77,10.49,0.05,28.77,1.44,27.33,10.49,16.84,0.6162
7059,104691,2025-08-04,13,2,4,2,61.95,20.59,0.1,123.9,12.39,111.51,41.18,70.33,0.6307
10916,107224,2025-08-04,9,2,4,3,71.17,29.76,0.05,213.51,10.68,202.83,89.28,113.55,0.5598
10917,107224,2025-08-04,6,2,4,2,77.55,33.01,0.0,155.1,0.0,155.1,66.02,89.08,0.5743
10918,107224,2025-08-04,8,2,4,3,52.16,20.16,0.1,156.48,15.65,140.83,60.48,80.35,0.5705
12618,108354,2025-08-04,8,5,3,3,52.8,20.18,0.2,158.4,31.68,126.72,60.54,66.18,0.5223
13994,109238,2025-08-04,3,5,4,2,56.99,20.48,0.15,113.98,17.1,96.88,40.96,55.92,0.5772
14267,109414,2025-08-04,3,1,4,1,54.62,20.23,0.1,54.62,5.46,49.16,20.23,28.93,0.5885
15941,110506,2025-08-04,4,2,3,1,91.65,33.59,0.0,91.65,0.0,91.65,33.59,58.06,0.6335
15942,110506,2025-08-04,2,2,3,4,121.47,44.94,0.1,485.88,48.59,437.29,179.76,257.53,0.5889
16829,111096,2025-08-04,1,1,4,1,69.77,26.86,0.05,69.77,3.49,66.28,26.86,39.42,0.5947
16830,111096,2025-08-04,5,1,4,1,96.79,40.06,0.05,96.79,4.84,91.95,40.06,51.89,0.5643
16831,111096,2025-08-04,10,1,4,2,64.36,24.0,0.1,128.72,12.87,115.85,48.0,67.85,0.5857
16841,111104,2025-08-04,15,1,3,1,55.77,22.6,0.05,55.77,2.79,52.98,22.6,30.38,0.5734
18291,112064,2025-08-04,7,2,4,1,48.83,18.38,0.05,48.83,2.44,46.39,18.38,28.01,0.6038
19506,112873,2025-08-04,1,3,4,2,70.65,26.83,0.0,141.3,0.0,141.3,53.66,87.64,0.6202
20305,113401,2025-08-04,4,2,4,2,89.24,33.25,0.0,178.48,0.0,178.48,66.5,111.98,0.6274
21429,114144,2025-08-04,8,2,4,1,53.29,19.48,0.0,53.29,0.0,53.29,19.48,33.81,0.6345
21479,114178,2025-08-04,2,4,2,1,117.11,45.84,0.05,117.11,5.86,111.25,45.84,65.41,0.588
