id_venda,id_pedido,data_venda,id_produto,id_canal,id_regiao,quantidade,preco_unitario,custo_unitario,desconto_percentual
16838,111101,2025-06-10,15,3,4,1,60.22,22.73,0.05
1614,101078,2025-05-22,3,3,5,3,52.99,19.89,0.05
5830,103865,2024-12-14,8,4,2,1,54.01,19.64,0.0
14427,109519,2026-01-13,14,3,5,1,31.06,10.37,0.1
11960,107928,2025-11-12,1,1,4,1,69.99,26.96,0.15
21108,113927,2026-06-07,1,2,3,1,65.72,26.57,0.0
14409,109505,2025-09-28,5,3,4,1,95.67,39.82,0.0
2016,101343,2024-04-27,10,5,4,1,64.84,22.83,0.2
20991,113850,2025-07-19,14,2,5,1,29.44,10.11,0.0
21739,114357,2024-12-04,3,5,4,1,55.65,19.08,0.15
15293,110094,2024-03-07,7,3,5,3,48.78,17.43,0.05
5757,103816,2024-10-13,9,3,5,1,76.76,27.29,0.05
604,100394,2025-11-25,2,2,4,1,119.68,46.89,0.1
5330,103547,2024-03-11,11,1,4,2,44.78,12.97,0.1
9754,106463,2024-12-05,4,2,4,1,91.48,32.9,0.1
18817,112409,2025-12-07,11,1,2,1,45.65,13.7,0.1
866,100573,2025-01-25,8,3,2,1,50.33,19.31,0.1
17434,111493,2024-08-01,15,2,4,1,56.08,22.2,0.05
7013,104659,2025-10-26,4,1,4,1,89.46,33.95,0.15
10825,107168,2024-12-25,13,4,2,2,61.74,20.08,0.0
244,100153,2026-02-12,5,2,5,1,99.57,42.2,0.0
15653,110327,2025-08-01,7,2,4,1,49.47,18.22,0.1
21343,114085,2024-12-03,7,5,5,1,46.95,17.33,0.05
13662,109029,2024-11-22,9,1,2,1,75.87,28.82,0.15
8299,105500,2024-08-19,5,4,5,1,100.55,38.47,0.0
6803,104517,2026-02-22,3,4,4,1,53.79,20.56,0.0
10830,107172,2024-03-01,8,2,4,2,50.69,19.2,0.0
15724,110372,2025-05-20,11,1,4,1,45.26,12.9,0.15
21443,114153,2025-12-31,12,3,3,2,82.64,29.41,0.1
21976,114509,2025-08-24,7,5,4,2,49.26,17.99,0.15
11221,107420,2025-12-02,9,4,5,1,76.57,28.81,0.0
4831,103211,2024-01-31,7,1,2,1,51.23,16.99,0.15
15913,110489,2025-04-29,10,4,5,1,63.1,24.01,0.0
5345,103558,2025-07-20,9,1,1,1,74.15,28.83,0.1
5203,103466,2024-02-12,14,1,5,1,29.5,9.33,0.15
21756,114370,2026-07-02,8,3,4,3,53.34,21.34,0.05
20982,113843,2024-08-30,15,2,4,3,57.58,21.5,0.0
18538,112220,2024-02-06,2,4,4,2,121.53,42.45,0.0
12798,108471,2026-04-03,2,1,5,1,118.64,47.61,0.0
16745,111043,2026-05-02,12,5,1,3,80.65,28.72,0.2
12152,108049,2026-05-30,8,1,4,2,50.33,20.43,0.05
1187,100782,2024-01-21,11,4,2,1,44.57,12.31,0.0
3961,102627,2024-11-02,4,3,4,1,85.98,31.52,0.05
3874,102569,2026-08-07,5,5,2,1,102.21,43.73,0.2
180,100114,2026-03-02,8,1,5,3,51.41,20.3,0.1
15334,110122,2025-12-28,10,1,4,2,60.38,24.64,0.05
14329,109451,2026-03-03,8,1,4,1,54.96,20.28,0.05
18988,112534,2025-07-05,5,2,5,2,100.31,41.48,0.0
14604,109633,2025-02-08,14,4,4,2,29.93,10.18,0.0
10371,106874,2025-12-14,8,4,5,1,54.15,20.43,0.0
4794,103185,2025-01-28,10,1,2,3,66.6,23.32,0.0
7437,104942,2024-04-27,12,4,4,1,85.22,26.55,0.0
14953,109858,2025-08-06,3,3,5,1,55.05,19.51,0.0
5959,103951,2025-02-15,7,4,4,2,47.74,17.45,0.05
1801,101198,2025-02-02,14,1,2,1,28.68,9.94,0.15
16504,110884,2026-02-26,2,2,2,1,119.23,45.09,0.0
9450,106263,2024-06-07,3,2,4,1,52.57,19.26,0.0
21886,114450,2026-04-03,14,3,2,1,28.87,10.74,0.0
6039,104009,2026-08-29,1,2,2,1,65.29,27.65,0.05
6503,104316,2024-10-05,6,3,5,1,75.91,31.85,0.0
8222,105447,2024-06-16,3,2,5,1,55.29,19.0,0.1
21941,114483,2025-07-31,2,5,5,3,117.98,46.01,0.2
2802,101877,2025-11-05,1,3,4,2,71.65,26.85,0.0
17459,111509,2024-07-05,3,5,5,1,56.91,18.88,0.15
17669,111641,2025-08-02,2,2,4,2,119.98,44.18,0.0
2923,101957,2024-07-26,14,3,5,2,28.06,9.52,0.1
20209,113333,2026-01-23,11,1,2,1,44.67,13.33,0.15
7742,105135,2025-11-16,13,4,4,1,62.21,20.23,0.05
12857,108509,2025-06-01,5,1,1,2,94.52,39.88,0.0
11249,107441,2025-12-16,8,1,4,1,52.42,20.02,0.1
8470,105613,2025-04-28,7,2,2,1,47.17,17.53,0.05
21057,113892,2024-09-14,2,1,4,3,115.32,43.31,0.15
1246,100821,2026-05-01,5,4,4,1,96.76,42.54,0.05
19411,112809,2025-05-21,5,4,3,1,97.31,39.47,0.0
4538,103010,2025-02-22,13,2,4,1,57.35,20.26,0.1
4054,102689,2024-01-27,14,5,5,1,29.1,9.41,0.2
5932,103933,2024-04-10,5,2,4,1,95.85,37.61,0.05
3240,102164,2025-08-20,14,2,4,2,30.13,9.95,0.1
12605,108350,2025-11-22,15,1,2,1,61.38,23.18,0.1
109,100069,2025-12-11,14,1,1,1,28.43,10.08,0.0
17158,111308,2026-08-23,14,3,4,1,29.28,10.54,0.1
8284,105489,2025-12-22,14,3,4,2,29.48,10.21,0.0
15630,110314,2026-06-28,9,3,2,2,76.96,29.59,0.05
16489,110876,2025-03-23,1,4,4,1,71.61,25.73,0.0
19776,113043,2026-05-06,14,1,1,1,30.37,10.29,0.15
15211,110036,2025-02-17,13,2,3,2,58.15,20.16,0.1
11320,107495,2026-06-23,4,2,4,1,86.68,33.83,0.1
20442,113484,2026-08-20,7,2,2,1,47.35,19.05,0.05
19268,112713,2026-03-20,15,1,2,1,59.23,23.51,0.05
5845,103873,2025-12-22,14,3,5,1,28.48,10.65,0.05
3535,102366,2024-11-29,6,1,2,1,75.58,30.33,0.1
4395,102909,2025-10-25,4,5,1,1,84.8,33.42,0.15
5874,103890,2026-07-26,6,3,2,1,81.2,33.65,0.05
11331,107503,2025-06-13,4,1,2,1,87.12,33.49,0.1
20992,113851,2026-08-01,7,4,5,1,49.4,18.62,0.05
17367,111452,2026-07-30,6,1,2,2,74.71,33.04,0.1
18697,112324,2024-01-28,8,3,4,3,52.06,18.97,0.0
18716,112340,2024-03-03,5,5,4,1,96.91,37.18,0.1
4349,102878,2024-04-29,15,1,2,1,61.11,21.33,0.05
3568,102390,2026-03-24,1,3,4,1,70.98,27.61,0.0
15403,110158,2024-01-12,9,3,2,1,72.44,27.27,0.1
7434,104941,2026-05-30,15,1,4,1,57.3,23.67,0.1
16622,110964,2026-02-09,15,2,4,1,57.62,22.7,0.0
16602,110950,2025-07-18,9,2,4,2,75.47,29.05,0.1
16356,110793,2026-01-04,8,4,2,2,55.01,19.67,0.0
5151,103431,2024-07-20,13,1,5,2,62.26,19.88,0.1
17801,111727,2024-11-08,14,2,4,1,29.49,10.12,0.0
13617,108996,2024-12-01,4,1,4,1,90.08,33.09,0.0
19325,112751,2025-01-14,12,1,3,1,81.2,27.39,0.05
21681,114315,2026-03-15,3,3,4,2,53.62,20.88,0.0
14570,109610,2025-05-26,2,4,1,1,118.07,43.6,0.0
13749,109085,2025-01-02,4,3,5,1,84.66,32.18,0.0
974,100645,2024-10-31,1,4,3,2,68.99,25.83,0.0
13615,108994,2024-06-08,13,2,2,1,59.46,19.04,0.05
4300,102842,2024-04-03,12,5,5,1,85.99,27.06,0.05
16753,111048,2024-06-05,6,1,1,1,74.81,29.83,0.1
3654,102443,2024-09-13,7,1,2,1,51.72,17.94,0.1
5873,103890,2026-07-26,2,3,2,2,115.0,46.37,0.1
4839,103214,2024-12-12,9,3,4,2,76.9,28.02,0.0
7599,105039,2024-06-04,2,3,4,1,117.03,43.76,0.05
7378,104899,2024-06-27,5,3,1,2,95.36,38.53,0.0
3037,102026,2024-12-31,13,1,4,2,57.72,19.83,0.0
1790,101192,2024-07-15,11,3,3,1,46.04,13.12,0.1
3089,102064,2024-04-18,13,2,5,2,59.82,18.96,0.1
15848,110447,2025-12-23,7,3,4,1,46.97,18.86,0.05
7196,104777,2025-09-21,4,2,2,1,92.99,32.82,0.05
9268,106138,2024-07-30,5,1,1,2,102.97,39.02,0.0
14472,109547,2025-07-27,10,3,4,4,61.95,23.77,0.1
14014,109251,2025-06-12,6,4,4,1,78.89,31.96,0.05
7465,104960,2026-07-13,7,3,4,1,49.42,19.29,0.05
2826,101893,2026-03-22,11,1,1,2,45.62,13.84,0.05
14937,109845,2024-11-29,4,2,2,1,84.92,32.54,0.1
6331,104197,2024-11-23,6,1,4,3,79.34,30.38,0.15
11,100008,2024-09-15,11,1,3,1,45.63,13.03,0.05
10840,107178,2024-10-09,9,2,5,1,77.08,28.35,0.0
5869,103887,2025-01-26,7,3,4,1,49.61,17.69,0.0
8856,105877,2025-03-02,7,2,2,1,49.32,18.13,0.0
1427,100946,2026-06-25,5,4,5,1,97.04,43.46,0.05
20507,113531,2025-05-21,3,5,5,1,51.54,19.19,0.05
11458,107587,2024-08-12,4,1,2,1,93.09,31.06,0.0
20244,113359,2025-12-24,9,3,5,1,76.2,29.32,0.0
20398,113458,2024-12-02,3,4,2,1,52.29,19.23,0.05
4815,103200,2025-06-14,15,4,2,1,58.6,22.15,0.05
17135,111294,2025-11-27,12,2,5,2,80.86,28.02,0.1
18328,112087,2025-12-09,15,1,3,1,60.1,22.42,0.05
9408,106233,2024-08-12,4,1,2,2,88.7,31.78,0.0
19040,112568,2025-09-27,4,1,1,3,87.96,33.09,0.15
10586,107002,2024-06-03,1,1,5,3,68.73,25.46,0.1
2785,101865,2026-08-24,15,2,3,1,59.97,22.96,0.1
13024,108617,2026-07-23,14,3,4,1,27.98,10.72,0.05
21750,114365,2024-12-22,9,3,4,2,77.57,27.79,0.05
15726,110373,2025-11-24,8,2,5,1,52.32,20.1,0.1
8516,105642,2024-02-21,12,4,3,1,86.47,26.64,0.05
1345,100892,2024-06-27,1,3,5,2,67.04,25.49,0.05
20985,113846,2026-05-15,5,2,5,1,103.38,43.39,
12650,108375,2025-04-06,1,3,4,1,72.18,26.64,0.0
373,100239,2026-03-19,9,1,4,1,76.92,30.22,0.15
910,100602,2024-11-22,4,1,4,4,90.58,31.37,0.15
11799,107814,2025-11-15,15,3,4,1,60.15,23.27,0.05
15424,110171,2025-03-14,3,1,3,2,54.52,20.01,0.0
3400,102277,2026-08-13,13,2,5,2,61.14,21.13,0.1
497,100321,2024-01-19,13,2,2,1,56.72,18.78,0.05
20347,113424,2024-10-26,3,3,4,1,54.27,18.94,0.0
16926,111157,2025-01-01,6,3,5,1,74.94,31.43,0.0
21832,114418,2026-01-20,15,5,3,1,55.75,23.49,0.2
20111,113270,2025-10-30,11,5,1,1,41.81,13.79,0.15
12360,108183,2025-02-01,5,1,3,2,102.31,41.17,0.15
11663,107721,2025-03-22,12,1,4,1,87.37,28.33,0.05
5303,103532,2024-01-10,5,4,5,1,97.18,38.48,0.0
13470,108902,2026-03-08,14,1,2,1,29.22,10.47,0.15
11416,107559,2026-04-17,8,1,2,1,50.44,20.71,0.05
1245,100821,2026-05-01,1,4,4,1,68.62,27.65,0.05
4366,102889,2026-08-10,12,1,5,1,85.51,29.72,0.15
19274,112716,2026-07-31,5,2,5,1,101.08,43.8,0.1
1196,100789,2026-02-18,7,3,5,1,46.53,18.43,0.1
2991,101996,2024-12-18,1,2,4,2,67.4,24.84,0.1
4954,103297,2026-06-10,15,5,2,1,58.35,22.86,0.2
1424,100943,2024-03-08,12,3,5,1,83.88,27.13,0.0
14246,109402,2025-04-19,10,5,2,1,64.87,22.88,0.2
257,100161,2024-11-26,10,1,4,1,63.55,22.76,0.05
8206,105434,2025-10-09,5,1,4,1,94.23,41.39,0.1
21523,114210,2026-05-18,1,4,5,3,69.98,27.83,0.0
8481,105621,2024-12-29,7,1,4,1,50.51,17.87,0.05
6288,104165,2024-06-06,7,4,2,1,50.11,17.73,0.05
15258,110068,2024-01-26,11,1,5,2,44.19,12.77,0.0
14618,109642,2025-09-23,11,1,5,1,45.69,13.86,0.15
17265,111382,2024-03-25,6,5,2,2,77.17,29.75,0.05
18287,112061,2026-04-12,2,2,4,2,113.62,47.74,0.1
22531,114869,2024-10-26,12,3,4,1,88.27,27.31,0.05
19419,112815,2025-03-17,8,4,5,1,49.31,19.2,0.0
22194,114639,2025-08-21,11,2,4,1,44.61,13.81,0.1
13125,108684,2025-07-19,11,2,3,1,45.58,13.08,0.1
20833,113745,2024-07-27,14,1,4,1,28.0,9.71,0.1
12731,108428,2026-03-25,14,5,4,1,29.85,10.45,0.2
16324,110771,2026-08-26,12,1,1,1,80.81,30.16,0.05
1233,100814,2025-10-25,3,4,2,1,54.67,20.39,0.0
15982,110530,2024-03-03,7,1,1,2,51.23,17.6,0.1
14339,109459,2025-07-27,15,2,4,1,60.71,23.08,0.1
10868,107194,2026-07-10,2,1,1,1,115.3,46.95,0.0
7523,104998,2025-01-02,7,1,2,1,46.44,18.26,0.05
9305,106164,2026-08-20,9,1,4,1,70.54,29.76,0.1
15327,110117,2026-05-15,9,3,5,1,72.66,29.52,0.05
17115,111281,2026-06-11,14,4,2,1,29.52,10.83,0.05
16025,110559,2026-06-26,5,5,5,1,95.43,41.42,0.15
7881,105225,2024-06-18,11,5,5,1,44.65,12.81,0.1
20419,113471,2024-03-19,12,2,3,2,86.28,27.49,0.05
5131,103416,2025-06-03,14,3,5,1,30.14,10.16,0.0
5913,103921,2024-03-06,8,5,5,3,49.33,18.71,0.2
8460,105607,2026-04-08,8,3,2,2,51.67,20.77,0.05
3924,102605,2025-11-29,4,2,5,4,93.1,33.74,0.05
17866,111769,2024-08-01,5,3,4,1,98.48,38.22,0.05
6128,104071,2024-11-22,4,2,4,1,93.24,31.82,0.0
15830,110435,2024-12-06,3,1,5,1,53.62,19.32,0.15
17231,111361,2026-06-17,14,2,5,1,29.33,10.37,0.0
14464,109542,2026-04-10,1,1,1,1,67.67,27.94,0.1
7820,105184,2024-03-15,14,2,3,1,28.61,9.3,0.0
6508,104321,2024-07-24,12,4,5,1,86.28,27.25,0.0
22156,114619,2026-03-15,4,2,4,1,85.3,33.54,0.1
19907,113130,2024-09-11,14,1,2,2,31.06,9.55,0.0
15081,109945,2025-06-10,8,1,4,2,54.44,19.58,0.05
16835,111099,2024-03-11,10,4,3,1,65.72,22.01,0.05
1380,100914,2025-07-11,2,4,3,2,114.84,44.56,0.05
7690,105101,2024-07-28,1,1,4,1,66.81,25.17,0.15
3689,102463,2026-02-07,5,5,4,1,95.35,41.45,0.1
11904,107886,2025-06-18,15,1,2,1,55.94,22.22,0.0
5875,103890,2026-07-26,3,3,2,1,52.03,21.23,0.05
15032,109912,2025-09-17,4,1,4,1,89.87,33.94,0.0
4760,103162,2024-01-18,4,3,4,2,85.96,31.78,0.0
4513,102993,2025-09-06,12,5,4,4,87.43,28.27,0.1
14281,109422,2026-04-11,14,3,4,1,30.68,10.58,0.1
20161,113303,2025-10-09,7,1,5,1,48.17,18.73,0.15
3791,102516,2026-08-29,1,2,3,1,68.72,27.03,0.05
8813,105847,2024-10-01,7,2,4,1,51.27,17.17,0.1
5800,103843,2024-02-10,1,1,5,1,68.25,24.19,0.15
653,100428,2025-02-22,4,4,3,1,83.95,32.18,0.0
13963,109217,2025-04-06,4,1,2,1,92.52,32.69,0.1
21947,114488,2026-03-10,5,1,5,3,102.96,42.79,0.05
19069,112591,2025-07-11,7,1,4,1,49.37,18.4,0.05
11666,107723,2025-08-06,2,1,2,1,121.93,45.69,0.15
7873,105221,2025-02-21,14,2,2,1,28.46,10.06,0.05
20700,113656,2026-04-26,10,1,4,1,63.03,23.76,0.15
13657,109025,2025-12-06,6,5,1,1,75.07,33.09,0.2
5329,103546,2024-05-18,8,2,3,1,51.53,18.55,0.05
7220,104793,2026-08-09,9,4,3,1,73.71,29.62,0.05
20217,113339,2025-01-13,3,4,4,1,51.19,19.4,0.05
13867,109160,2024-04-05,12,2,2,1,86.66,27.61,0.05
11163,107383,2025-01-28,13,2,4,4,55.99,20.26,0.05
13212,108740,2026-05-08,4,5,4,3,93.45,35.11,0.15
15218,110042,2025-06-15,13,2,4,3,60.15,19.82,0.0
6153,104088,2024-08-19,11,4,1,1,44.91,12.98,0.05
11664,107722,2024-03-15,6,1,4,2,78.06,29.64,0.05
10709,107088,2024-11-23,8,3,5,1,51.39,18.83,0.0
2811,101882,2024-03-12,1,2,4,1,71.54,24.98,0.0
22217,114655,2025-06-28,3,4,4,1,52.99,20.0,0.0
19467,112846,2026-07-30,14,3,4,2,29.73,10.63,0.0
22602,114912,2026-02-28,12,2,2,1,80.29,29.67,0.0
11162,107382,2024-10-21,10,5,5,1,62.76,22.24,0.2
18960,112511,2024-02-26,15,1,1,2,55.95,20.47,0.15
10996,107278,2024-08-14,1,4,5,2,68.3,25.48,0.0
12617,108353,2025-12-04,8,4,4,1,51.4,20.56,0.05
16553,110916,2026-05-11,1,5,4,1,66.11,26.57,0.1
19190,112663,2024-09-22,11,1,2,1,45.77,13.17,0.0
19495,112864,2025-10-24,5,3,5,1,103.11,41.12,0.1
12364,108186,2024-02-29,2,2,2,1,119.96,42.02,0.1
2917,101952,2026-08-31,7,1,4,2,49.45,19.45,0.1
19347,112764,2025-10-09,14,1,4,1,29.35,10.43,0.05
1507,101000,2025-03-17,10,2,4,1,65.24,22.99,0.0
15985,110533,2025-12-07,4,5,4,2,88.79,34.35,0.2
10589,107003,2024-12-24,11,1,5,3,41.87,13.21,0.15
13968,109221,2026-08-12,9,4,2,1,75.6,30.22,0.05
2131,101425,2025-04-19,14,2,2,2,28.12,10.01,0.1
11847,107847,2024-05-25,14,4,4,1,29.43,9.85,0.0
15366,110141,2026-07-25,5,3,5,1,93.6,43.19,0.0
1649,101099,2026-07-15,9,5,5,1,69.98,30.44,0.15
4891,103252,2025-03-29,2,4,4,1,117.86,45.5,0.0
731,100487,2026-05-08,3,3,4,1,54.59,20.15,0.1
6767,104492,2026-03-11,7,4,4,1,49.94,18.85,0.05
17514,111546,2024-10-28,7,5,4,1,48.68,17.53,0.15
4145,102748,2025-10-07,2,4,4,2,112.67,44.94,0.05
8202,105431,2024-10-26,13,3,3,1,59.43,19.55,0.05
22560,114885,2024-12-11,15,5,3,1,60.16,21.51,0.1
15020,109904,2024-06-25,7,5,4,1,51.04,17.32,0.05
11625,107699,2024-09-07,13,4,4,1,57.54,19.15,0.0
9938,106592,2024-12-02,5,5,5,1,100.94,39.11,0.2
21392,114118,2025-03-07,2,2,4,1,111.78,43.15,0.05
12598,108345,2026-05-05,3,4,4,1,55.57,20.64,0.05
5222,103481,2026-07-27,1,4,4,1,72.04,26.77,0.0
20009,113194,2026-04-29,8,3,5,1,50.51,19.98,0.05
2710,101816,2026-07-03,1,5,4,1,65.27,27.79,0.15
15806,110423,2026-02-23,5,4,2,2,99.05,41.52,0.0
5903,103914,2026-01-28,6,2,2,2,77.16,32.62,0.0
17636,111621,2025-01-15,1,1,4,1,65.41,25.62,0.15
16182,110669,2026-05-20,14,2,4,2,30.34,10.61,0.0
21252,114021,2024-08-08,7,4,2,1,50.28,17.24,0.0
21340,114083,2024-04-10,13,2,2,1,57.72,19.48,0.05
1544,101024,2025-07-17,1,1,4,2,65.41,26.54,0.1
12121,108029,2026-05-23,15,1,5,1,58.41,22.79,0.15
18872,112451,2025-03-11,5,2,2,4,99.4,40.84,0.05
3127,102088,2026-02-17,4,2,2,1,85.32,34.64,0.1
1157,100764,2024-12-25,1,1,4,1,67.66,25.89,0.0
18483,112182,2024-09-17,12,1,5,1,79.54,27.28,0.0
5986,103970,2025-04-15,12,3,2,2,88.05,28.91,0.1
33,100022,2024-11-21,1,2,4,3,71.19,25.43,0.05
7188,104770,2025-06-29,6,2,3,1,80.4,32.56,0.05
20686,113648,2025-05-24,8,5,5,1,51.77,19.16,0.15
20324,113410,2025-08-14,8,2,4,1,51.49,20.36,0.1
19968,113168,2025-07-26,5,1,1,1,98.39,41.37,0.1
12214,108089,2025-06-07,4,1,2,1,90.36,33.75,0.05
9780,106480,2025-12-22,13,2,3,2,58.03,20.91,0.0
9177,106072,2025-11-29,11,2,4,4,43.19,13.36,0.05
17517,111548,2025-03-31,14,5,4,4,29.52,10.07,0.15
6301,104175,2025-02-07,9,1,4,1,74.57,28.96,0.05
1611,101075,2025-01-24,14,2,4,1,28.67,10.25,0.05
940,100624,2025-11-28,14,1,3,1,30.43,10.57,0.05
2297,101533,2025-08-08,3,1,5,4,54.07,19.72,0.05
4024,102668,2025-07-03,1,1,2,1,68.62,26.55,0.1
17648,111628,2025-02-08,13,5,1,1,59.43,19.53,0.15
22166,114625,2024-01-28,10,1,3,1,61.35,21.76,0.0
8750,105799,2025-03-12,8,2,2,1,54.09,20.09,0.0
746,100494,2026-01-05,11,3,2,1,45.8,13.82,0.05
4084,102712,2025-12-05,3,2,3,1,52.07,20.38,0.1
21116,113933,2025-02-01,6,4,3,1,74.71,32.22,0.0
15953,110511,2024-09-28,9,5,2,1,72.71,27.61,0.1
5583,103705,2025-06-03,12,5,4,1,83.1,28.84,0.1
2878,101927,2026-08-30,12,1,2,4,79.32,30.0,0.0
13567,108964,2024-02-11,10,3,4,1,63.8,22.03,0.0
4702,103121,2024-05-06,11,2,5,2,43.17,12.75,0.05
9934,106589,2025-11-20,11,1,4,2,43.89,13.34,0.15
18576,112242,2026-03-14,13,3,3,1,60.51,20.41,0.05
2652,101776,2025-01-04,1,3,4,1,67.29,25.94,0.0
19898,113124,2024-11-20,3,1,2,2,54.6,19.06,0.1
15918,110492,2024-07-11,9,2,3,1,74.75,27.3,0.0
5647,103749,2025-10-09,7,5,5,1,50.27,18.49,0.05
19800,113058,2026-04-12,2,5,2,3,121.15,45.14,0.1
11195,107403,2025-12-04,14,4,3,1,30.01,10.55,0.05
1822,101216,2026-07-11,8,3,4,1,54.62,21.26,0.05
21232,114008,2026-06-22,15,4,3,1,56.5,23.43,0.0
7414,104927,2024-05-04,4,1,4,1,84.39,31.74,0.1
9523,106313,2025-06-03,15,5,4,2,60.31,21.96,0.15
20579,113575,2026-02-13,1,1,4,1,72.05,26.35,0.05
7147,104744,2024-12-18,14,2,5,1,28.01,10.19,0.1
958,100636,2025-11-18,6,1,1,3,82.72,32.49,0.05
2111,101409,2025-08-28,3,4,5,1,51.65,19.75,0.05
18785,112386,2025-04-15,4,2,3,2,86.47,32.99,0.1
5109,103404,2025-03-10,3,2,4,1,54.16,19.66,0.05
15702,110357,2025-10-17,5,3,5,1,97.98,42.19,0.0
7632,105058,2025-05-13,5,3,5,2,94.66,41.46,0.05
12884,108529,2024-12-27,10,2,4,1,61.75,23.45,0.05
22263,114686,2024-01-17,7,3,3,1,49.34,17.35,0.05
20707,113660,2025-12-14,14,4,4,1,28.91,10.38,0.0
21906,114462,2025-11-16,5,3,4,2,95.16,40.47,0.0
7924,105248,2026-05-14,5,1,5,4,95.81,42.44,0.0
19530,112888,2026-07-12,2,3,5,1,116.15,47.17,0.1
13766,109094,2025-01-10,8,3,1,1,54.21,19.31,0.1
13536,108943,2026-05-06,4,1,5,2,85.11,35.39,0.05
10961,107252,2024-02-16,8,1,4,2,51.85,18.51,0.0
8848,105872,2024-07-01,1,5,5,1,67.59,25.4,0.15
12912,108546,2025-03-15,8,1,2,1,53.61,19.72,0.15
20626,113608,2025-09-22,3,1,2,1,53.11,19.57,0.15
19055,112580,2026-03-25,7,1,5,1,48.3,18.58,0.0
16757,111051,2026-07-03,5,5,5,1,102.99,42.48,0.2
14305,109437,2024-08-01,5,2,2,2,102.53,38.55,0.0
14619,109642,2025-09-23,15,1,5,1,60.09,22.67,0.1
7326,104865,2026-05-22,13,1,5,1,60.56,20.51,0.15
10392,106885,2025-11-12,12,2,4,1,80.77,28.09,0.1
2961,101982,2025-05-24,14,4,3,1,30.86,10.06,0.0
4641,103079,2025-01-25,7,1,3,1,50.71,17.55,0.0
2400,101594,2025-09-10,2,1,4,2,124.62,44.55,0.1
7311,104856,2025-02-26,4,5,4,1,92.55,32.02,0.15
7252,104816,2026-02-05,3,1,4,1,55.31,20.11,0.15
5488,103645,2024-05-05,12,2,3,1,83.89,27.12,0.05
21273,114037,2024-12-25,8,2,4,2,50.51,18.75,0.1
19841,113084,2025-09-17,3,2,4,1,56.57,19.93,0.1
12001,107957,2024-12-10,14,3,4,1,29.46,9.94,0.1
18959,112510,2026-08-12,3,5,4,2,56.35,20.9,0.2
13771,109098,2025-12-11,3,1,5,1,51.79,19.88,0.15
9598,106364,2024-05-01,15,3,4,1,58.88,21.06,0.0
18935,112496,2024-12-15,13,5,4,1,57.44,20.0,0.2
2626,101758,2026-06-03,15,1,2,1,60.65,23.25,0.0
17835,111749,2024-11-02,5,5,2,2,103.75,39.57,0.15
10780,107134,2025-03-18,10,4,2,1,64.87,23.64,0.05
9658,106400,2025-01-28,2,3,4,1,124.55,44.96,0.0
11341,107510,2025-12-24,4,1,1,1,93.17,34.34,0.0
3149,102106,2025-06-15,12,5,4,2,83.62,28.34,0.2
7025,104668,2026-04-24,3,5,5,1,52.88,20.34,0.2
3347,102243,2026-05-12,2,1,5,2,114.89,47.76,0.15
2874,101924,2026-05-03,2,2,4,1,117.64,45.93,0.0
18957,112509,2026-07-30,2,3,4,1,113.84,45.67,0.1
12109,108022,2024-08-25,6,1,2,1,79.39,30.43,0.15
8298,105499,2024-03-13,14,1,2,3,31.01,9.77,0.1
19699,112994,2024-07-22,2,1,5,1,120.2,43.57,0.15
17819,111739,2024-02-13,8,2,4,1,53.98,18.7,0.1
8960,105944,2024-08-09,6,2,2,1,82.58,31.34,0.0
22438,114802,2025-06-26,7,3,4,1,50.89,17.84,0.05
77,100048,2025-09-05,5,1,4,1,94.73,41.87,0.15
13388,108849,2026-01-17,5,3,4,4,100.51,42.17,0.0
16273,110733,2026-07-26,12,5,4,1,82.02,29.33,0.15
19025,112558,2026-06-09,11,3,5,2,42.53,14.19,0.1
6525,104332,2026-06-16,5,2,4,1,95.32,42.57,0.05
12493,108268,2026-08-01,15,1,2,1,55.96,24.2,0.0
15364,110140,2024-05-27,9,2,4,2,76.4,27.7,0.05
20407,113463,2024-12-22,2,4,5,1,122.49,43.25,0.0
6652,104419,2026-05-20,13,5,4,1,58.24,20.55,0.05
4948,103293,2025-12-02,5,5,4,1,97.04,40.27,0.05
16676,110994,2025-02-10,12,1,2,1,79.25,28.0,0.0
10453,106922,2026-04-03,14,4,4,1,29.05,10.49,0.0
9968,106612,2024-04-20,13,4,5,1,59.52,19.14,0.05
18149,111972,2026-05-03,12,1,2,1,80.57,30.04,0.1
17362,111448,2024-08-06,1,3,4,1,67.6,24.94,0.0
94,100059,2024-09-19,5,5,3,1,95.93,40.13,0.15
5167,103440,2026-06-03,1,2,2,1,67.31,27.73,0.0
18855,112439,2025-06-06,1,2,4,1,71.12,25.82,0.0
21869,114439,2026-06-21,10,2,5,1,63.83,24.4,0.0
2732,101828,2025-09-27,4,2,2,1,88.0,33.76,0.05
14505,109568,2026-05-05,5,4,5,1,94.21,42.26,0.0
7172,104760,2024-08-18,7,1,2,1,47.55,17.41,0.15
6792,104511,2025-11-04,12,2,4,1,79.3,28.87,0.1
15978,110527,2025-11-03,15,5,4,2,61.48,22.42,0.05
4811,103197,2026-06-13,10,2,4,1,61.6,24.38,0.0
11374,107531,2026-05-02,14,1,5,1,28.42,10.62,0.05
14655,109662,2025-06-09,5,2,2,1,98.67,41.62,0.0
22680,114962,2025-07-02,3,5,2,2,55.7,19.51,0.05
2339,101558,2024-01-07,12,3,4,1,81.52,26.8,0.05
