id_orcamento,mes_referencia,id_produto,id_canal,id_regiao,quantidade_orcada,receita_orcada,custo_orcado,margem_orcada
5363,2025-09-01,2,1,1,1,124.21,44.58,79.63
5364,2025-09-01,2,1,2,2,199.67,83.83,115.84
5365,2025-09-01,2,1,3,1,100.29,40.97,59.32
5366,2025-09-01,2,1,4,9,982.14,404.06,578.08
5367,2025-09-01,2,1,5,4,434.88,164.83,270.05
5368,2025-09-01,2,2,1,1,112.12,46.51,65.61
5369,2025-09-01,2,2,2,8,856.41,354.45,501.96
5370,2025-09-01,2,2,3,4,405.46,179.09,226.37
5371,2025-09-01,2,2,4,15,1725.72,690.74,1034.98
5372,2025-09-01,2,2,5,4,416.4,167.32,249.08
5373,2025-09-01,2,3,1,1,140.29,54.36,85.93
5374,2025-09-01,2,3,2,1,120.64,47.06,73.58
5375,2025-09-01,2,3,4,7,733.64,309.13,424.51
5376,2025-09-01,2,3,5,1,117.23,45.66,71.57
5377,2025-09-01,2,4,2,1,129.45,50.3,79.15
5378,2025-09-01,2,4,3,1,119.8,45.61,74.19
5379,2025-09-01,2,4,4,5,578.87,230.45,348.42
5380,2025-09-01,2,4,5,2,233.51,89.92,143.59
5381,2025-09-01,2,5,1,1,99.84,49.33,50.51
5382,2025-09-01,2,5,2,1,99.97,44.01,55.96
5383,2025-09-01,2,5,4,5,560.91,233.0,327.91
5384,2025-09-01,2,5,5,1,89.64,42.13,47.51
5385,2025-09-01,3,1,1,2,96.51,39.02,57.49
5386,2025-09-01,3,1,2,2,86.42,36.65,49.77
5387,2025-09-01,3,1,3,2,104.84,37.2,67.64
5388,2025-09-01,3,1,4,4,176.88,68.99,107.89
5389,2025-09-01,3,1,5,3,142.5,51.32,91.18
5390,2025-09-01,3,2,1,1,53.84,19.69,34.15
5391,2025-09-01,3,2,2,4,202.94,81.99,120.95
5392,2025-09-01,3,2,3,1,46.03,19.61,26.42
5393,2025-09-01,3,2,4,4,188.37,70.25,118.12
5394,2025-09-01,3,2,5,5,239.07,94.91,144.16
5395,2025-09-01,3,3,1,3,188.34,67.53,120.81
5396,2025-09-01,3,3,4,3,150.75,59.14,91.61
5397,2025-09-01,3,3,5,4,204.4,79.34,125.06
5398,2025-09-01,3,4,3,2,113.86,41.85,72.01
5399,2025-09-01,3,4,4,6,312.85,120.19,192.66
5400,2025-09-01,3,5,2,4,203.03,82.55,120.48
5401,2025-09-01,3,5,4,6,311.29,122.77,188.52
5402,2025-09-01,3,5,5,1,48.9,19.49,29.41
5403,2025-09-01,4,1,1,4,297.38,131.7,165.68
5404,2025-09-01,4,1,2,1,79.11,33.24,45.87
5405,2025-09-01,4,1,4,6,477.33,196.34,280.99
5406,2025-09-01,4,2,1,2,170.31,67.19,103.12
5407,2025-09-01,4,2,2,3,264.87,102.24,162.63
5408,2025-09-01,4,2,4,3,235.67,95.29,140.38
5409,2025-09-01,4,2,5,2,157.87,64.44,93.43
5410,2025-09-01,4,3,4,1,76.5,30.74,45.76
5411,2025-09-01,4,3,5,5,431.04,168.75,262.29
5412,2025-09-01,4,4,2,3,285.39,110.03,175.36
5413,2025-09-01,4,4,3,1,99.23,35.18,64.05
5414,2025-09-01,4,4,4,4,358.88,137.37,221.51
5415,2025-09-01,4,5,2,4,308.13,128.52,179.61
5416,2025-09-01,4,5,4,3,207.56,88.67,118.89
5417,2025-09-01,5,1,1,1,90.91,40.46,50.45
5418,2025-09-01,5,1,2,2,176.13,73.43,102.7
5419,2025-09-01,5,1,4,4,381.68,181.99,199.69
5420,2025-09-01,5,2,2,5,487.1,218.08,269.02
5421,2025-09-01,5,2,3,1,88.16,39.84,48.32
5422,2025-09-01,5,2,4,13,1149.34,534.75,614.59
5423,2025-09-01,5,2,5,5,440.58,186.61,253.97
5424,2025-09-01,5,3,4,10,937.93,406.07,531.86
5425,2025-09-01,5,3,5,1,99.27,40.87,58.4
5426,2025-09-01,5,4,2,2,226.03,87.82,138.21
5427,2025-09-01,5,4,3,4,386.15,168.97,217.18
5428,2025-09-01,5,4,4,4,368.06,155.67,212.39
5429,2025-09-01,5,4,5,1,100.19,40.97,59.22
5430,2025-09-01,5,5,1,1,96.59,42.45,54.14
5431,2025-09-01,5,5,3,1,93.99,40.72,53.27
5432,2025-09-01,5,5,4,3,235.13,112.83,122.3
5433,2025-09-01,5,5,5,2,149.99,76.1,73.89
5434,2025-09-01,6,1,1,1,69.97,31.21,38.76
5435,2025-09-01,6,1,3,1,62.17,28.74,33.43
5436,2025-09-01,6,1,4,4,252.12,112.03,140.09
5437,2025-09-01,6,1,5,1,59.27,28.1,31.17
5438,2025-09-01,6,2,2,2,150.27,68.59,81.68
5439,2025-09-01,6,2,3,1,69.87,31.77,38.1
5440,2025-09-01,6,2,4,5,356.17,152.61,203.56
5441,2025-09-01,6,3,4,4,327.91,129.77,198.14
5442,2025-09-01,6,3,5,2,154.33,62.55,91.78
5443,2025-09-01,6,4,2,1,81.4,34.37,47.03
5444,2025-09-01,6,4,3,3,236.69,96.96,139.73
5445,2025-09-01,6,4,4,1,78.22,31.29,46.93
5446,2025-09-01,6,5,1,5,360.56,167.66,192.9
5447,2025-09-01,6,5,4,4,303.46,144.23,159.23
5448,2025-09-01,7,1,1,1,39.47,17.96,21.51
5449,2025-09-01,7,1,2,2,89.27,35.11,54.16
5450,2025-09-01,7,1,3,2,91.62,33.12,58.5
5451,2025-09-01,7,1,4,6,294.02,112.33,181.69
5452,2025-09-01,7,1,5,1,42.7,15.78,26.92
5453,2025-09-01,7,2,1,2,96.07,38.38,57.69
5454,2025-09-01,7,2,2,3,147.49,59.86,87.63
5455,2025-09-01,7,2,3,1,46.61,17.04,29.57
5456,2025-09-01,7,2,4,4,177.24,67.34,109.9
5457,2025-09-01,7,2,5,3,135.16,54.32,80.84
5458,2025-09-01,7,3,2,1,49.76,19.84,29.92
5459,2025-09-01,7,3,3,1,52.94,19.08,33.86
5460,2025-09-01,7,3,4,10,464.84,186.57,278.27
5461,2025-09-01,7,3,5,2,85.79,36.63,49.16
5462,2025-09-01,7,4,2,1,58.77,21.61,37.16
5463,2025-09-01,7,4,3,3,161.84,61.06,100.78
5464,2025-09-01,7,4,4,6,285.86,106.48,179.38
5465,2025-09-01,7,5,2,1,45.48,19.04,26.44
5466,2025-09-01,7,5,4,4,147.78,64.88,82.9
5467,2025-09-01,7,5,5,3,115.09,49.84,65.25
5468,2025-09-01,8,1,2,4,184.78,79.27,105.51
5469,2025-09-01,8,1,3,2,86.33,35.87,50.46
5470,2025-09-01,8,1,4,10,477.98,189.38,288.6
5471,2025-09-01,8,2,1,5,257.73,102.74,154.99
5472,2025-09-01,8,2,2,4,223.53,86.69,136.84
5473,2025-09-01,8,2,3,2,93.29,38.37,54.92
5474,2025-09-01,8,2,4,12,636.12,247.87,388.25
5475,2025-09-01,8,2,5,3,143.64,56.86,86.78
5476,2025-09-01,8,3,2,1,50.45,22.44,28.01
5477,2025-09-01,8,3,4,1,49.75,20.06,29.69
5478,2025-09-01,8,3,5,6,302.22,122.38,179.84
5479,2025-09-01,8,4,3,3,160.14,62.53,97.61
5480,2025-09-01,8,4,4,12,585.58,227.16,358.42
5481,2025-09-01,8,5,3,1,42.9,20.39,22.51
5482,2025-09-01,8,5,4,7,304.97,126.83,178.14
5483,2025-09-01,8,5,5,2,83.2,36.43,46.77
5484,2025-09-01,9,1,2,1,65.42,28.37,37.05
5485,2025-09-01,9,1,3,2,128.43,51.99,76.44
5486,2025-09-01,9,1,4,8,556.44,244.73,311.71
5487,2025-09-01,9,1,5,3,232.94,100.9,132.04
5488,2025-09-01,9,2,1,1,76.93,31.36,45.57
5489,2025-09-01,9,2,2,6,428.87,179.57,249.3
5490,2025-09-01,9,2,3,3,200.16,83.9,116.26
5491,2025-09-01,9,2,4,3,195.0,83.69,111.31
5492,2025-09-01,9,3,2,1,68.16,30.98,37.18
5493,2025-09-01,9,3,4,8,549.49,223.56,325.93
5494,2025-09-01,9,3,5,1,65.34,30.04,35.3
5495,2025-09-01,9,4,3,3,233.34,91.14,142.2
5496,2025-09-01,9,4,4,1,70.7,30.16,40.54
5497,2025-09-01,9,5,3,1,59.95,26.81,33.14
5498,2025-09-01,9,5,4,2,115.47,52.89,62.58
5499,2025-09-01,9,5,5,2,134.54,57.84,76.7
5500,2025-09-01,10,1,1,1,53.26,23.83,29.43
5501,2025-09-01,10,1,2,6,357.55,138.36,219.19
5502,2025-09-01,10,1,3,3,164.56,64.63,99.93
5503,2025-09-01,10,1,4,8,454.99,184.16,270.83
5504,2025-09-01,10,1,5,1,51.19,20.8,30.39
5505,2025-09-01,10,2,1,6,358.88,146.46,212.42
5506,2025-09-01,10,2,3,1,62.84,22.96,39.88
5507,2025-09-01,10,2,4,11,679.5,264.49,415.01
5508,2025-09-01,10,2,5,1,62.57,21.76,40.81
5509,2025-09-01,10,3,3,2,121.99,46.71,75.28
5510,2025-09-01,10,4,1,1,69.19,27.46,41.73
5511,2025-09-01,10,4,2,3,219.5,83.38,136.12
5512,2025-09-01,10,4,3,7,449.15,174.21,274.94
5513,2025-09-01,10,4,4,7,444.94,167.03,277.91
5514,2025-09-01,10,4,5,1,66.03,24.84,41.19
5515,2025-09-01,10,5,2,2,109.1,48.94,60.16
5516,2025-09-01,10,5,3,1,48.15,21.41,26.74
5517,2025-09-01,10,5,4,2,111.65,44.99,66.66
5518,2025-09-01,10,5,5,2,100.15,45.57,54.58
5519,2025-09-01,11,1,2,9,352.77,116.06,236.71
5520,2025-09-01,11,1,3,3,103.75,36.6,67.15
5521,2025-09-01,11,1,4,7,282.38,91.51,190.87
5522,2025-09-01,11,1,5,3,118.78,37.58,81.2
5523,2025-09-01,11,2,2,2,88.93,27.62,61.31
5524,2025-09-01,11,2,3,4,150.08,52.37,97.71
5525,2025-09-01,11,2,4,8,344.09,112.54,231.55
5526,2025-09-01,11,2,5,2,81.68,24.87,56.81
5527,2025-09-01,11,3,1,1,49.6,15.2,34.4
5528,2025-09-01,11,3,3,2,91.35,28.6,62.75
5529,2025-09-01,11,3,4,7,274.97,86.81,188.16
5530,2025-09-01,11,3,5,3,128.0,40.48,87.52
5531,2025-09-01,11,4,2,5,197.34,61.82,135.52
5532,2025-09-01,11,4,4,6,255.61,79.79,175.82
5533,2025-09-01,11,5,1,2,77.41,28.6,48.81
5534,2025-09-01,11,5,2,7,256.19,92.99,163.2
5535,2025-09-01,11,5,4,3,142.99,47.75,95.24
5536,2025-09-01,11,5,5,2,67.59,24.44,43.15
5537,2025-09-01,12,1,2,1,80.03,27.2,52.83
5538,2025-09-01,12,1,4,9,633.31,239.46,393.85
5539,2025-09-01,12,2,3,2,141.64,56.55,85.09
5540,2025-09-01,12,2,4,4,307.77,109.23,198.54
5541,2025-09-01,12,2,5,2,146.9,52.86,94.04
5542,2025-09-01,12,3,1,1,79.4,31.76,47.64
5543,2025-09-01,12,3,2,10,783.69,269.84,513.85
5544,2025-09-01,12,3,4,8,623.39,217.31,406.08
5545,2025-09-01,12,3,5,4,317.49,114.98,202.51
5546,2025-09-01,12,4,1,1,102.65,32.89,69.76
5547,2025-09-01,12,4,2,2,176.24,60.95,115.29
5548,2025-09-01,12,4,3,3,274.58,87.17,187.41
5549,2025-09-01,12,4,4,3,232.51,85.03,147.48
5550,2025-09-01,12,5,1,2,151.51,59.34,92.17
5551,2025-09-01,12,5,2,5,362.14,147.59,214.55
5552,2025-09-01,12,5,4,8,644.28,240.14,404.14
5553,2025-09-01,13,1,2,2,107.73,39.16,68.57
5554,2025-09-01,13,1,3,5,266.21,95.53,170.68
5555,2025-09-01,13,1,4,2,92.04,33.33,58.71
5556,2025-09-01,13,2,2,2,102.12,40.29,61.83
5557,2025-09-01,13,2,3,1,58.26,21.07,37.19
5558,2025-09-01,13,2,4,6,323.43,113.51,209.92
5559,2025-09-01,13,2,5,2,99.63,39.79,59.84
5560,2025-09-01,13,3,2,2,127.35,45.2,82.15
5561,2025-09-01,13,3,3,3,178.18,61.02,117.16
5562,2025-09-01,13,3,4,6,340.34,119.45,220.89
5563,2025-09-01,13,3,5,3,165.95,61.99,103.96
5564,2025-09-01,13,4,3,3,192.43,67.2,125.23
5565,2025-09-01,13,4,4,4,225.49,81.03,144.46
5566,2025-09-01,13,5,1,3,172.14,63.77,108.37
5567,2025-09-01,13,5,2,3,153.92,60.17,93.75
5568,2025-09-01,13,5,3,1,44.83,19.57,25.26
5569,2025-09-01,13,5,4,5,229.51,90.25,139.26
5570,2025-09-01,13,5,5,1,48.57,17.76,30.81
5571,2025-09-01,14,1,2,5,126.72,50.55,76.17
5572,2025-09-01,14,1,3,4,102.9,38.23,64.67
5573,2025-09-01,14,1,4,6,165.7,60.88,104.82
5574,2025-09-01,14,1,5,4,121.86,44.54,77.32
5575,2025-09-01,14,2,2,1,27.97,10.52,17.45
5576,2025-09-01,14,2,4,9,234.1,87.58,146.52
5577,2025-09-01,14,2,5,6,164.16,55.65,108.51
5578,2025-09-01,14,3,1,3,84.85,34.42,50.43
5579,2025-09-01,14,3,3,2,55.81,20.3,35.51
5580,2025-09-01,14,3,4,3,79.81,28.67,51.14
5581,2025-09-01,14,3,5,1,27.09,10.24,16.85
5582,2025-09-01,14,4,1,1,33.11,11.92,21.19
5583,2025-09-01,14,4,2,2,68.17,23.83,44.34
5584,2025-09-01,14,4,3,1,28.08,10.52,17.56
5585,2025-09-01,14,4,4,5,147.49,48.9,98.59
5586,2025-09-01,14,4,5,3,83.7,30.98,52.72
5587,2025-09-01,14,5,2,3,77.6,30.76,46.84
5588,2025-09-01,14,5,3,1,28.42,10.21,18.21
5589,2025-09-01,14,5,4,6,150.54,62.97,87.57
5590,2025-09-01,14,5,5,1,24.47,9.62,14.85
5591,2025-09-01,15,1,2,3,159.15,62.91,96.24
5592,2025-09-01,15,1,3,2,92.4,39.19,53.21
5593,2025-09-01,15,1,4,7,355.18,155.06,200.12
5594,2025-09-01,15,1,5,3,150.04,61.92,88.12
5595,2025-09-01,15,2,1,2,118.66,47.82,70.84
5596,2025-09-01,15,2,2,2,116.14,45.81,70.33
5597,2025-09-01,15,2,3,1,54.25,21.5,32.75
5598,2025-09-01,15,2,4,3,156.17,61.66,94.51
5599,2025-09-01,15,2,5,1,50.21,22.42,27.79
5600,2025-09-01,15,3,2,3,189.49,72.79,116.7
5601,2025-09-01,15,3,3,1,60.53,24.15,36.38
5602,2025-09-01,15,3,4,6,332.06,138.46,193.6
5603,2025-09-01,15,3,5,2,105.31,43.56,61.75
5604,2025-09-01,15,4,2,1,63.33,24.6,38.73
5605,2025-09-01,15,4,3,2,118.44,48.77,69.67
5606,2025-09-01,15,4,4,7,397.49,153.13,244.36
5607,2025-09-01,15,5,2,6,340.51,139.89,200.62
5608,2025-09-01,15,5,4,5,274.45,118.78,155.67
5609,2025-09-01,15,5,5,1,42.87,21.67,21.2
5610,2025-10-01,1,1,2,2,135.81,48.78,87.03
5611,2025-10-01,1,1,4,6,377.34,163.59,213.75
5612,2025-10-01,1,1,5,2,103.38,47.7,55.68
5613,2025-10-01,1,2,1,3,200.77,84.08,116.69
5614,2025-10-01,1,2,2,5,350.36,132.88,217.48
5615,2025-10-01,1,2,3,1,61.49,26.31,35.18
5616,2025-10-01,1,2,4,8,506.57,195.46,311.11
5617,2025-10-01,1,2,5,2,139.7,50.28,89.42
5618,2025-10-01,1,3,2,6,431.87,165.76,266.11
5619,2025-10-01,1,3,4,5,316.74,128.9,187.84
5620,2025-10-01,1,3,5,3,210.26,82.32,127.94
5621,2025-10-01,1,4,2,2,159.17,59.7,99.47
5622,2025-10-01,1,4,4,5,341.52,136.67,204.85
5623,2025-10-01,1,4,5,2,136.01,54.57,81.44
5624,2025-10-01,1,5,1,2,127.86,53.86,74.0
5625,2025-10-01,1,5,2,4,240.23,105.08,135.15
5626,2025-10-01,1,5,3,1,51.28,24.12,27.16
5627,2025-10-01,1,5,4,2,106.82,46.69,60.13
5628,2025-10-01,1,5,5,3,151.43,70.86,80.57
5629,2025-10-01,2,1,2,3,321.38,135.67,185.71
5630,2025-10-01,2,1,3,3,316.66,126.84,189.82
5631,2025-10-01,2,1,4,3,367.33,155.93,211.4
5632,2025-10-01,2,1,5,3,322.37,120.72,201.65
5633,2025-10-01,2,2,1,1,123.69,50.15,73.54
5634,2025-10-01,2,2,2,2,254.92,93.76,161.16
5635,2025-10-01,2,2,3,1,115.25,44.76,70.49
5636,2025-10-01,2,2,4,8,922.26,375.4,546.86
5637,2025-10-01,2,2,5,6,659.68,266.97,392.71
5638,2025-10-01,2,3,1,2,258.75,98.18,160.57
5639,2025-10-01,2,3,4,4,408.96,180.61,228.35
5640,2025-10-01,2,4,1,1,122.88,50.0,72.88
5641,2025-10-01,2,4,2,3,385.07,157.33,227.74
5642,2025-10-01,2,4,4,5,564.94,219.15,345.79
5643,2025-10-01,2,4,5,3,347.38,139.77,207.61
5644,2025-10-01,2,5,2,2,206.09,89.35,116.74
5645,2025-10-01,2,5,4,4,361.73,163.4,198.33
5646,2025-10-01,2,5,5,7,677.56,300.89,376.67
5647,2025-10-01,3,1,1,2,110.0,38.21,71.79
5648,2025-10-01,3,1,2,5,248.18,96.98,151.2
5649,2025-10-01,3,1,3,2,94.76,36.85,57.91
5650,2025-10-01,3,1,4,7,353.95,140.44,213.51
5651,2025-10-01,3,1,5,3,176.44,68.76,107.68
5652,2025-10-01,3,2,1,1,49.66,20.6,29.06
5653,2025-10-01,3,2,2,1,56.07,19.91,36.16
5654,2025-10-01,3,2,3,7,380.09,136.94,243.15
5655,2025-10-01,3,2,5,5,239.57,96.43,143.14
5656,2025-10-01,3,3,4,8,396.96,156.86,240.1
5657,2025-10-01,3,3,5,2,99.77,39.44,60.33
5658,2025-10-01,3,4,2,2,117.96,43.66,74.3
5659,2025-10-01,3,4,3,1,54.62,21.36,33.26
5660,2025-10-01,3,4,4,6,326.41,117.67,208.74
5661,2025-10-01,3,4,5,2,118.21,41.09,77.12
5662,2025-10-01,3,5,4,6,263.68,110.11,153.57
5663,2025-10-01,3,5,5,7,354.07,144.62,209.45
5664,2025-10-01,4,1,2,1,83.31,32.56,50.75
5665,2025-10-01,4,1,4,11,844.29,347.79,496.5
5666,2025-10-01,4,1,5,3,217.16,89.19,127.97
5667,2025-10-01,4,2,1,1,83.84,36.82,47.02
5668,2025-10-01,4,2,2,5,413.83,165.48,248.35
5669,2025-10-01,4,2,3,1,81.66,31.81,49.85
5670,2025-10-01,4,2,4,10,841.19,326.59,514.6
5671,2025-10-01,4,2,5,4,328.41,127.75,200.66
5672,2025-10-01,4,3,2,3,246.76,105.27,141.49
5673,2025-10-01,4,3,4,5,413.81,162.45,251.36
5674,2025-10-01,4,3,5,1,86.15,34.01,52.14
5675,2025-10-01,4,4,2,1,94.39,36.31,58.08
5676,2025-10-01,4,4,4,5,415.97,165.08,250.89
5677,2025-10-01,4,5,1,1,76.67,35.87,40.8
5678,2025-10-01,4,5,2,1,72.9,34.26,38.64
5679,2025-10-01,4,5,3,1,68.3,30.96,37.34
5680,2025-10-01,4,5,4,5,362.64,153.32,209.32
5681,2025-10-01,4,5,5,4,267.38,122.01,145.37
5682,2025-10-01,5,1,1,3,280.79,120.1,160.69
5683,2025-10-01,5,1,2,2,171.42,81.33,90.09
5684,2025-10-01,5,1,4,5,461.95,210.06,251.89
5685,2025-10-01,5,1,5,2,171.12,71.88,99.24
5686,2025-10-01,5,2,2,3,304.53,133.96,170.57
5687,2025-10-01,5,2,4,6,548.38,231.85,316.53
5688,2025-10-01,5,2,5,3,304.63,122.87,181.76
5689,2025-10-01,5,3,1,5,525.52,219.05,306.47
5690,2025-10-01,5,3,2,2,200.26,85.34,114.92
5691,2025-10-01,5,3,4,4,370.42,159.13,211.29
5692,2025-10-01,5,3,5,5,502.97,214.75,288.22
5693,2025-10-01,5,4,2,1,101.41,44.95,56.46
5694,2025-10-01,5,4,4,10,928.91,402.61,526.3
5695,2025-10-01,5,4,5,1,91.64,43.4,48.24
5696,2025-10-01,5,5,1,1,99.99,44.33,55.66
5697,2025-10-01,5,5,2,2,184.75,86.92,97.83
5698,2025-10-01,5,5,4,6,535.89,253.74,282.15
5699,2025-10-01,5,5,5,4,309.41,146.75,162.66
5700,2025-10-01,6,1,1,1,80.52,33.12,47.4
5701,2025-10-01,6,1,2,3,201.41,92.41,109.0
5702,2025-10-01,6,1,3,2,131.53,58.96,72.57
5703,2025-10-01,6,1,4,7,538.6,224.07,314.53
5704,2025-10-01,6,1,5,8,540.45,248.84,291.61
5705,2025-10-01,6,2,2,1,72.1,32.57,39.53
5706,2025-10-01,6,2,3,10,776.98,317.34,459.64
5707,2025-10-01,6,2,4,1,66.85,29.14,37.71
5708,2025-10-01,6,2,5,2,139.65,59.93,79.72
5709,2025-10-01,6,3,2,5,356.4,143.38,213.02
5710,2025-10-01,6,3,4,4,272.55,125.52,147.03
5711,2025-10-01,6,4,4,1,74.06,31.65,42.41
5712,2025-10-01,6,4,5,1,81.93,32.9,49.03
5713,2025-10-01,6,5,4,4,280.44,135.0,145.44
5714,2025-10-01,6,5,5,3,172.82,87.68,85.14
5715,2025-10-01,7,1,1,1,44.68,18.2,26.48
5716,2025-10-01,7,1,2,3,138.7,53.44,85.26
5717,2025-10-01,7,1,4,8,355.79,137.73,218.06
5718,2025-10-01,7,1,5,3,120.88,46.34,74.54
5719,2025-10-01,7,2,1,1,49.87,20.09,29.78
5720,2025-10-01,7,2,2,2,94.1,39.16,54.94
5721,2025-10-01,7,2,3,4,192.84,68.68,124.16
5722,2025-10-01,7,2,4,5,216.96,89.73,127.23
5723,2025-10-01,7,2,5,2,94.07,36.56,57.51
5724,2025-10-01,7,3,1,1,56.19,19.3,36.89
5725,2025-10-01,7,3,2,2,97.62,38.88,58.74
5726,2025-10-01,7,3,4,4,167.81,67.61,100.2
5727,2025-10-01,7,3,5,3,134.63,54.05,80.58
5728,2025-10-01,7,4,2,2,106.17,42.27,63.9
5729,2025-10-01,7,4,4,4,187.38,69.81,117.57
5730,2025-10-01,7,4,5,2,104.31,38.9,65.41
5731,2025-10-01,7,5,1,1,47.55,19.36,28.19
5732,2025-10-01,7,5,2,3,122.24,52.92,69.32
5733,2025-10-01,7,5,3,4,157.84,69.89,87.95
5734,2025-10-01,7,5,4,9,372.65,162.19,210.46
5735,2025-10-01,7,5,5,8,341.54,139.83,201.71
5736,2025-10-01,8,1,1,1,49.64,19.27,30.37
5737,2025-10-01,8,1,2,2,87.82,37.84,49.98
5738,2025-10-01,8,1,4,6,281.7,118.44,163.26
5739,2025-10-01,8,1,5,1,42.94,16.77,26.17
5740,2025-10-01,8,2,1,1,54.05,20.72,33.33
5741,2025-10-01,8,2,2,3,145.94,60.74,85.2
5742,2025-10-01,8,2,4,5,284.58,108.88,175.7
5743,2025-10-01,8,2,5,2,95.18,36.62,58.56
5744,2025-10-01,8,3,2,3,151.96,64.17,87.79
5745,2025-10-01,8,3,3,1,53.05,20.75,32.3
5746,2025-10-01,8,3,4,8,422.37,161.34,261.03
5747,2025-10-01,8,3,5,4,205.18,82.77,122.41
5748,2025-10-01,8,4,1,1,54.03,21.86,32.17
5749,2025-10-01,8,4,2,5,260.92,109.3,151.62
5750,2025-10-01,8,4,4,9,439.08,171.67,267.41
5751,2025-10-01,8,5,1,1,42.68,20.7,21.98
5752,2025-10-01,8,5,2,4,180.11,81.34,98.77
5753,2025-10-01,8,5,4,6,273.19,121.71,151.48
5754,2025-10-01,8,5,5,3,119.89,54.38,65.51
5755,2025-10-01,9,1,2,2,134.06,58.09,75.97
5756,2025-10-01,9,1,4,10,675.61,289.18,386.43
5757,2025-10-01,9,1,5,1,57.39,26.63,30.76
5758,2025-10-01,9,2,2,2,146.62,59.02,87.6
5759,2025-10-01,9,2,3,2,137.69,59.15,78.54
5760,2025-10-01,9,2,4,1,68.6,28.37,40.23
5761,2025-10-01,9,3,2,2,164.84,67.81,97.03
5762,2025-10-01,9,3,3,2,136.86,59.66,77.2
5763,2025-10-01,9,3,5,4,299.91,112.91,187.0
5764,2025-10-01,9,4,4,7,494.39,200.39,294.0
5765,2025-10-01,9,5,1,1,66.29,30.01,36.28
5766,2025-10-01,9,5,2,1,67.8,29.98,37.82
5767,2025-10-01,9,5,4,9,560.69,262.91,297.78
5768,2025-10-01,10,1,1,3,180.81,68.88,111.93
5769,2025-10-01,10,1,3,1,58.19,20.9,37.29
5770,2025-10-01,10,1,4,4,257.28,101.94,155.34
5771,2025-10-01,10,2,2,1,65.09,23.31,41.78
5772,2025-10-01,10,2,3,1,57.47,22.29,35.18
5773,2025-10-01,10,2,4,7,385.08,156.21,228.87
5774,2025-10-01,10,2,5,4,234.4,90.95,143.45
5775,2025-10-01,10,3,2,1,61.07,27.19,33.88
5776,2025-10-01,10,3,4,11,682.09,261.54,420.55
5777,2025-10-01,10,3,5,1,60.74,23.39,37.35
5778,2025-10-01,10,4,2,4,292.06,106.31,185.75
5779,2025-10-01,10,4,3,1,65.95,25.1,40.85
5780,2025-10-01,10,4,4,5,319.1,124.56,194.54
5781,2025-10-01,10,4,5,2,124.63,47.38,77.25
5782,2025-10-01,10,5,1,2,114.4,45.94,68.46
5783,2025-10-01,10,5,2,2,107.46,48.7,58.76
5784,2025-10-01,10,5,4,2,98.79,41.11,57.68
5785,2025-10-01,10,5,5,2,112.49,44.14,68.35
5786,2025-10-01,11,1,1,1,39.73,12.67,27.06
5787,2025-10-01,11,1,3,2,72.12,24.05,48.07
5788,2025-10-01,11,1,4,5,191.07,67.36,123.71
5789,2025-10-01,11,1,5,2,73.04,24.07,48.97
5790,2025-10-01,11,2,2,4,172.36,55.23,117.13
5791,2025-10-01,11,2,3,1,39.1,12.78,26.32
5792,2025-10-01,11,2,4,5,202.2,59.37,142.83
5793,2025-10-01,11,2,5,1,42.35,13.2,29.15
5794,2025-10-01,11,3,2,3,151.68,46.28,105.4
5795,2025-10-01,11,3,4,2,79.93,24.86,55.07
5796,2025-10-01,11,3,5,2,83.77,26.03,57.74
5797,2025-10-01,11,4,2,1,47.32,14.55,32.77
5798,2025-10-01,11,4,4,6,251.51,79.87,171.64
5799,2025-10-01,11,4,5,3,126.27,40.46,85.81
5800,2025-10-01,11,5,1,1,37.1,13.97,23.13
5801,2025-10-01,11,5,2,8,323.15,105.31,217.84
5802,2025-10-01,11,5,3,1,34.55,12.41,22.14
5803,2025-10-01,11,5,4,4,140.81,46.94,93.87
5804,2025-10-01,11,5,5,3,116.08,37.62,78.46
5805,2025-10-01,12,1,2,3,223.09,81.95,141.14
5806,2025-10-01,12,1,4,10,727.17,294.02,433.15
5807,2025-10-01,12,1,5,4,351.76,121.38,230.38
5808,2025-10-01,12,2,1,2,159.62,59.17,100.45
5809,2025-10-01,12,2,2,4,348.69,121.57,227.12
5810,2025-10-01,12,2,4,6,500.07,180.12,319.95
5811,2025-10-01,12,2,5,1,79.06,27.91,51.15
5812,2025-10-01,12,3,1,3,273.0,98.94,174.06
5813,2025-10-01,12,3,2,1,81.49,29.89,51.6
5814,2025-10-01,12,3,4,6,447.29,162.83,284.46
5815,2025-10-01,12,3,5,3,234.43,86.36,148.07
5816,2025-10-01,12,4,2,1,90.58,31.67,58.91
5817,2025-10-01,12,4,3,1,94.06,31.14,62.92
5818,2025-10-01,12,4,4,3,254.63,86.43,168.2
5819,2025-10-01,12,4,5,6,539.3,180.94,358.36
5820,2025-10-01,12,5,4,4,255.69,103.89,151.8
5821,2025-10-01,12,5,5,6,411.36,159.13,252.23
5822,2025-10-01,13,1,1,1,49.6,19.85,29.75
5823,2025-10-01,13,1,2,2,101.01,37.07,63.94
5824,2025-10-01,13,1,3,3,149.87,57.15,92.72
5825,2025-10-01,13,1,4,8,420.67,163.61,257.06
5826,2025-10-01,13,1,5,3,164.38,55.42,108.96
